uuid,Nazwa,Utworzenie,organ_nadzorujacy,rodzaj,panstwowy_instytut_badawczy,typ,typ_instytucji_naukowej,REGON,NIP,NIP2,KRS,www,e-mail,telefon,kraj,wojewodztwo,ulica,numer,kod_pocztowy,miasto
022b8788-3358-4b17-913c-56b63c14526b,Szkoła Wyższa Rzemiosł Artystycznych i Zarządzania we Wrocławiu,2002-10-22,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,932839801,8971680734,8971680734,,http://www.swraiz.pl,sekretariat@swraiz.pl,71/791-77-22,Polska,dolnośląskie,pl. św. Macieja,"21, III p.",50-244,Wrocław
34c8b0f0-f3d9-4892-897b-1e3e0aed307a,Szkoła Wyższa Rzemiosł Artystycznych w Warszawie w likwidacji z siedzibą w Warszawie,2001-12-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,,,,Polska,mazowieckie,ul. Świętojerska,3/5/7,00-236,Warszawa
9fa570d5-11dc-4131-b96a-44ad1aa60c28,Szkoła Wyższa Wymiaru Sprawiedliwości,2018-08-31,Minister Sprawiedliwości,Uczelnia publiczna,false,zawodowa,,381510697,5213842228,5213842228,,https://swws.edu.pl/,sekretariat@swws.edu.pl,+48 22 602 44 14,Polska,mazowieckie,ul. Wiśniowa,50,02-520,Warszawa
20f146cd-d9b3-4692-8102-829aa1d1a15b,Śląska Wyższa Szkoła Informatyczno-Medyczna z siedzibą w Chorzowie w likwidacji,2002-09-04,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,277883312,6342473093,6342473093,,http://www.swsim.edu.pl,rektorat@swsim.edu.pl,32 246-6000,Polska,śląskie,ul. Sportowa,21,41-506,Chorzów
74d29294-949c-49c6-9c66-3eb59caab23a,Śląska Wyższa Szkoła Medyczna w Katowicach,2008-04-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,240917110,6342683666,6342683666,,http://www.swsm.pl,info@swsm.pl,32 2072700,Polska,śląskie,ul. Adama Mickiewicza,29,40-085,Katowice
6ad36696-3c48-443a-abb0-de6d446895a2,Śląska Wyższa Szkoła Zarządzania im. Gen. Jerzego Ziętka w Katowicach,1993-05-28,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,271896199,9540004383,9540004383,,http://www.swsz.pl,rektorat@swsz.katowice.pl,032 2565274,Polska,śląskie,ul. Zygmunta Krasińskiego,2,40-952,Katowice
123b2842-5e4e-45c6-a02d-1954347c5d9c,Śląski Ogród Botaniczny,2006-02-07,,Instytucja naukowa,false,,inna instytucja naukowa,278108970,6351681750,6351681750,,http://www.obmikolow.robia.pl/,sibg@sibg.org.pl,(32)779 76 02,Polska,śląskie,ul. Sosnowa,5,43-190,Mikołów
9b374a74-8b8a-47e5-a61a-83b7a17ddb1c,Śląski Park Technologii Medycznych ŚPTM KMS Sp. z o.o.,2011-09-28,,Instytucja naukowa,false,,inna instytucja naukowa,242742607,6482761515,6482761515,,https://kmptm.pl/,biuro@kmptm.pl,(032) 705-03-05,Polska,śląskie,Marii Curie-Skłodowskiej,10c,41-800,Zabrze
cd474cbb-d4ba-4475-b0d0-580f5f2e17ef,Śląski Uniwersytet Medyczny w Katowicach,1948-03-20,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,000289035,6340005301,6340005301,,http://www.sum.edu.pl,rektor@sum.edu.pl,32 208-35-55,Polska,śląskie,ul. Księcia Józefa Poniatowskiego,15,40-055,Katowice
97dcd550-6ade-4c63-b25a-85d4ae76c1ba,Świętokrzyska Szkoła Wyższa w Kielcach,2003-07-10,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,292825671,9591586610,9591586610,,http://www.ssw.edu.pl,swietokrzyska.szkola.wyzsza@wp.pl,041-362-30-18,Polska,świętokrzyskie,ul. Romualda Mielczarskiego,51,25-709,Kielce
452ee2ff-2745-4fb8-9449-cf1f96171fe1,Świętokrzyskie Centrum Onkologii,1995-03-01,,Instytucja naukowa,false,,inna instytucja naukowa,001263233,9591294907,9591294907,,http://www.onkol.kielce.pl,scoinfo@onkol.kielce.pl,+48 41 3674501,Polska,świętokrzyskie,ul. Prezydenta Stefana Artwińskiego,3,25-734,Kielce
70a94e95-4e7a-4069-a6fd-3a65eae3af10,Tarnowska Szkoła Wyższa Akademia Nauk Stosowanych,2004-09-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,852747854,8691831221,8691831221,,http://www.tszw.edu.pl,uczelnia@tszw.edu.pl,14 657 10 55,Polska,małopolskie,ul. Ignacego Mościckiego,27,33-100,Tarnów
2461f400-e975-4b6e-9875-697c67e370d1,Uczelnia ASBIRO,2008-03-06,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,100491414,7282685709,7282685709,,http://www.asbiro.pl,rektorat@asbiro.pl,727705043,Polska,łódzkie,ul. Gdańska,112,90-508,Łódź
ba09bd6b-b95f-44f4-9850-d8b270cbdfe8,Uczelnia Collegium Intermarium,2021-04-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,388902058,5252862548,5252862548,,www.collegiumintermarium.org,kontakt@collegiumintermarium.org,48783687888,Polska,mazowieckie,ul. Bagatela,12,00-585,Warszawa
af46cde8-e1b6-43e3-bdf5-230a5ff4b47a,Uczelnia im. Edwarda Herzberga w likwidacji,2003-08-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,871679098,8762228906,8762228906,,http://www.ueh.edu.pl,sekretariat@ueh.edu.pl,(56) 46 11 081,Polska,kujawsko-pomorskie,ul. Chełmińska,99,86-300,Grudziądz
61053439-1457-4be3-88c9-5faecc430cda,Uczelnia Jana Wyżykowskiego,2002-01-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,020035320,6922302020,6922302020,,http://www.ujw.pl,ujw@ujw.pl,76 746 53 58,Polska,dolnośląskie,ul. Skalników,6 B,59-101,Polkowice
7fe001d3-0ebc-4d30-8395-46c40d0ea2e0,Uczelnia Jańskiego z siedzibą w Łomży,1997-06-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,450185086,7181599753,7181599753,,http://www.lomza.janski.edu.pl,administracja@lomza.janski.edu.pl,86 216 50 19,Polska,podlaskie,ul. Krzywe Koło,9,18-400,Łomża
aad3aebb-97ca-40f2-ba23-1ced23433435,Uczelnia Korczaka - Akademia Nauk Stosowanych,1993-06-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,010291998,5261723036,5261723036,,http://www.uczelniakorczaka.pl,kancelaria@uczelniakorczaka.pl,22 823 66 23,Polska,mazowieckie,ul. Pandy,13,02-202,Warszawa
a53b78b5-44b6-4e93-8166-90ed8b5c92e3,Uczelnia Lingwistyczno-Techniczna w Przasnyszu,2004-09-16,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,093208780,5591893190,5591893190,,https://ult.edu.pl/,kontakt@ult.edu.pl,29 752 43 42,Polska,mazowieckie,ul. Szosa Ciechanowska,6,06-300,Przasnysz
f8ccf691-8784-48da-819a-014977855cd1,Uczelnia Łazarskiego w Warszawie,1993-07-13,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,akademicka,,010286164,5270209936,5270209936,,http://www.lazarski.pl,info@lazarski.edu.pl,22 543 54 00,Polska,mazowieckie,ul. Świeradowska,43,02-662,Warszawa
830f0560-3a72-4201-8db5-201dfd9bbfa4,Uczelnia Łukaszewski ,2001-04-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,017300909,9512023813,9512023813,,http://www.ulu.edu.pl,office@ulu.edu.pl,22 644 99 11,Polska,mazowieckie,ul. Ludwika Hirszfelda,11,02-776,Warszawa
7cb54454-df9a-464f-80aa-5ce2185526ba,Uczelnia Medyczna im. Marii Skłodowskiej - Curie w Warszawie,1997-03-26,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,012444414,5241916252,5241916252,,http://www.uczelniawarszawska.pl,rektorat@uczelniawarszawska.pl,22 814 32 37,Polska,mazowieckie,pl. Plac Żelaznej Bramy,10,00-136,Warszawa
aabd81d7-0194-4cb1-973c-bff4b55f1328,Uczelnia Metropolitalna,2022-09-30,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,,,,,https://metropolitalna.edu.pl/,rektorat@metropolitalna.edu.pl,887733722,Polska,śląskie,ul. Zygmunta Krasińskiego,2,40-952,Katowice
1853ee89-fd94-456b-bfc3-523babb86644,Uczelnia Nauk Społecznych,2013-12-27,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,101717323,7252072876,7252072876,,http://www.uns.lodz.pl,rektorat@uns.lodz.pl,42 232-74-99,Polska,łódzkie,ul. Harcmistrza Aleksandra Kamińskiego,21,90-229,Łódź
a0434e0e-cd55-409e-9dca-3acce9086e8e,Uczelnia Państwowa im. Jana Grodka w Sanoku,2001-06-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,zawodowa,,371020877,6871740766,6871740766,,https://up-sanok.edu.pl,rektorat@up-sanok.edu.pl,134655952,Polska,podkarpackie,ul. Mickiewicza,21,38-500,Sanok
6092f810-f04b-4134-9ae6-6492eb6ea822,Uczelnia Społeczno-Medyczna w Warszawie,2009-07-16,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,141938300,1132775721,1132775721,,http://www.usmbm.edu.pl,dziekanat@usmbm.edu.pl,22 870 00 01,Polska,mazowieckie,ul. Mikołaja Kopernika,30,336,Warszawa
7b0ab8cc-4a9c-4409-a081-852409a0c9eb,Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej,1992-06-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,015650551,5222243421,5222243421,,http://www.uth.edu.pl,rektorat@uth.edu.pl,22 262 88 00,Polska,mazowieckie,ul. Jutrzenki,135,02-231,Warszawa
9ff44bea-3d81-49bd-8018-d60eb6056579,Uczelnia Vistula z siedzibą w Warszawie,1996-07-10,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,011928512,9511741067,9511741067,,http://www.vistula.edu.pl,rektorat@vistula.edu.pl,22 45-72-370,Polska,mazowieckie,ul. Stokłosy,3,02-787,Warszawa
b99aa0be-70c0-4b0d-9938-ad67bf324872,Uczelnia Zawodowa Zagłębia Miedziowego w Lubinie,2002-02-15,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia niepubliczna,false,zawodowa,,390983368,6922310048,6922310048,,http://www.uzzm.pl,uzzm@uzzm.pl,76 749 89 29,Polska,dolnośląskie,ul. Odrodzenia,"21,23",59-300,Lubin
26a44938-2d93-4220-85ea-ea68221f591d,Uniwersytet Artystyczny im. Magdaleny Abakanowicz w Poznaniu,1919-11-01,"Minister Kultury, Dziedzictwa Narodowego i Sportu (poprzednio MKiDN)",Uczelnia publiczna,false,akademicka,,000275808,7781128625,7781128625,,http://www.uap.edu.pl,office@uap.edu.pl,618552521,Polska,wielkopolskie,al. Aleje Karola Marcinkowskiego,29,60-967,Poznań
5d6c2944-921b-45cb-afa3-d2518eeabac7,Uniwersytet Ekonomiczny we Wrocławiu,1947-02-03,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001531,8960006997,8960006997,,http://www.ue.wroc.pl,rektor@ue.wroc.pl,71-36-80-141,Polska,dolnośląskie,ul. Komandorska,118/120,53-345,Wrocław
1c5fb903-cc43-44b8-8331-af6cb635dea0,Uniwersytet Ekonomiczny w Katowicach,1936-12-03,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001548,6340008825,6340008825,,http://www.ue.katowice.pl,kancelaria@ue.katowice.pl,32 257 70 00,Polska,śląskie,ul. 1 Maja,50,40-287,Katowice
35bdf5a0-c4e2-4ae5-8ac3-0e449b57baba,Uniwersytet Ekonomiczny w Krakowie,1925-05-25,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001519,6750006346,6750006346,,http://www.uek.krakow.pl,rektor@uek.krakow.pl,122935001,Polska,małopolskie,ul. Rakowicka,27,31-510,Kraków
d5afbb30-c241-4c4a-b4c0-ac5660e3d385,Uniwersytet Ekonomiczny w Poznaniu,1926-10-12,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001525,7770005497,7770005497,,http://www.ue.poznan.pl,rektor@ue.poznan.pl,61 856 9000,Polska,wielkopolskie,al. Niepodległości,10,61-875,Poznań
f3afb96b-3be4-453c-bf67-d5dccba3d1cc,Uniwersytet Gdański,1970-03-20,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001330,5840203239,5840203239,,http://ug.edu.pl,rektor@ug.edu.pl,(58) 523 24 07,Polska,pomorskie,ul. Jana Bażyńskiego,8,80-309,Gdańsk
db46d396-2d15-4421-801c-e9db04debfb2,Uniwersytet Humanistyczno-Przyrodniczy im. Jana Długosza w Częstochowie,1971-08-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001494,5730116775,5730116775,,http://www.ujd.edu.pl,rektor@ujd.edu.pl,34 3784100,Polska,śląskie,ul. Jerzego Waszyngtona,4/8,42-200,Częstochowa
9eec5244-9085-4de9-9ad9-a77b7ad693bc,Uniwersytet im. Adama Mickiewicza w Poznaniu,1919-01-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001293,7770006350,7770006350,,http://www.amu.edu.pl,rectorof@amu.edu.pl,618294000,Polska,wielkopolskie,ul. Henryka Wieniawskiego,1,61-712,Poznań
ec799b31-2b67-4e3d-b91b-d4bb28f41d43,Uniwersytet Jagielloński w Krakowie,1364-05-12,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001270,6750002236,6750002236,,http://www.uj.edu.pl/,rektor@uj.edu.pl,12 663 11 43,Polska,małopolskie,ul. Gołębia,24,31-007,Kraków
451f3300-ea98-4941-a77e-31f6cc80cbeb,Uniwersytet Jana Kochanowskiego w Kielcach,1969-06-19,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001407,6570234850,6570234850,,http://www.ujk.edu.pl,rektor@ujk.edu.pl,41 349 72 00,Polska,świętokrzyskie,ul. Stefana Żeromskiego,5,25-369,Kielce
7fe045d3-8e37-4760-b8db-075f13a6dce9,Uniwersytet Kardynała Stefana Wyszyńskiego w Warszawie,1999-10-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001956,5250012946,5250012946,,http://www.uksw.edu.pl,rektorat@uksw.edu.pl,22 561 88 52,Polska,mazowieckie,ul. Dewajtis,5,01-815,Warszawa
aee66fdd-cc30-4ef1-95ea-91a5a6d168d1,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,2005-09-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,340057695,5542647568,5542647568,,http://ukw.edu.pl,rektor@ukw.edu.pl,52/34-19-200,Polska,kujawsko-pomorskie,ul. Jana Karola Chodkiewicza,30,85-064,Bydgoszcz
5011bcd5-dfb1-41ed-84b0-5bd51ce0832c,Uniwersytet Łódzki,1945-05-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001287,7240003243,7240003243,,http://www.uni.lodz.pl/index.php,rektor@uni.lodz.pl,42 635 40 02,Polska,łódzkie,ul. Prezydenta Gabriela Narutowicza,68,90-136,Łódź
a013df22-d5c5-4871-849c-69e8c6e7e912,Uniwersytet Marii Curie-Skłodowskiej w Lublinie,1944-10-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001353,7120103692,7120103692,,http://www.umcs.pl,rektor@umcs.pl,81 537 51 07,Polska,lubelskie,pl. Plac im. Marii Curie-Skłodowskiej,5,20-031,Lublin
a38a9162-5445-4322-9fe7-21ec91508ec7,Uniwersytet Medyczny im. Karola Marcinkowskiego w Poznaniu,1920-04-01,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,000288811,7770003104,7770003104,,http://www.ump.edu.pl,info@ump.edu.pl,+48 61 854 6000,Polska,wielkopolskie,ul. Aleksandra Fredry,10,61-701,Poznań
18711a61-b8cc-4cb5-97c3-893045eff81e,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,1950-01-01,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,000288981,8960005779,8960005779,,http://www.umw.edu.pl,rektor@umw.edu.pl,71 784 10 01,Polska,dolnośląskie,wyb. Ludwika Pasteura,1,50-367,Wrocław
7f12f268-786f-4504-9a3a-44afff1ba65c,Uniwersytet Medyczny w Białymstoku,1950-02-03,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,000288604,5420211717,5420211717,,http://www.umb.edu.pl,rektor@umb.edu.pl,85 748-54-03,Polska,podlaskie,ul. Jana Kilińskiego,1,15-089,Białystok
28f45cd0-ed86-4162-baf8-d0add700e59f,Uniwersytet Medyczny w Lublinie,1950-01-01,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,000288716,7120106911,7120106911,,http://www.umlub.pl,biuro.rektora@umlub.pl,81 448-5000,Polska,lubelskie,ul. aleje Racławickie,1,20-059,Lublin
2072dfce-faec-4917-bcb2-9421f61fe387,Uniwersytet Medyczny w Łodzi,2002-10-01,Minister Zdrowia,Uczelnia publiczna,false,akademicka,,473073308,7251843739,7251843739,,http://www.umed.pl,rektor@umed.lodz.pl,42-272-58-03,Polska,łódzkie,ul. Aleja T. Kościuszki,4,90-419,Łódź
3fa8a5bb-a2e7-455d-8a1e-1f71ed0d992a,Uniwersytet Mikołaja Kopernika w Toruniu,1945-08-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001324,8790177291,8790177291,,http://www.umk.pl,rektor@umk.pl,+48(56)6114242,Polska,kujawsko-pomorskie,ul. Jurija Gagarina,11,87-100,Toruń
f52e68ce-dec2-43cf-a874-16b7005d6932,Uniwersytet Morski w Gdyni,1920-06-17,Minister Infrastruktury (poprzednio MiB),Uczelnia publiczna,false,akademicka,,000145112,5860012873,5860012873,,http://www.umg.edu.pl,rektor@umg.edu.pl,+48 58 55 86 442,Polska,pomorskie,ul. Morska,81-87,81-225,Gdynia
47e86fcb-d7b4-4631-822c-b5647a72e885,Uniwersytet Muzyczny Fryderyka Chopina w Warszawie,1810-01-01,"Minister Kultury, Dziedzictwa Narodowego i Sportu (poprzednio MKiDN)",Uczelnia publiczna,false,akademicka,,000275702,5250007715,5250007715,,http://www.chopin.edu.pl,info@chopin.edu.pl,+48 22 8277241,Polska,mazowieckie,ul. Okólnik,2,00-368,Warszawa
82d9ae49-c04f-4383-a846-9f1091a57cfa,Uniwersytet Opolski,1994-10-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001382,7540007179,7540007179,,http://uni.opole.pl,sekretariat@uni.opole.pl,48775416070,Polska,opolskie,pl. Plac Mikołaja Kopernika,11A,45-040,Opole
07208b1f-4d34-483a-a884-05ac93b6fcec,Uniwersytet Papieski Jana Pawła II w Krakowie,1981-12-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia kościelna,false,akademicka,,003871913,6761011948,6761011948,,http://upjp2.edu.pl,rektorat@upjp2.edu.pl,12 421 84 16,Polska,małopolskie,ul. Kanonicza,25,31-002,Kraków
0b80a072-b734-4cd9-bf5b-6c8708b7c2f2,Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie,1946-09-24,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001376,6750200195,6750200195,,http://www.up.krakow.pl,info@up.krakow.pl,12 6626014,Polska,małopolskie,ul. Podchorążych,2,30-084,Kraków
dacccb40-e3e3-4113-a28e-54c4a59d550e,Uniwersytet Przyrodniczo-Humanistyczny w Siedlcach,1969-07-29,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001471,8210014490,8210014490,,http://www.uph.edu.pl,rektor@uph.edu.pl,25 643-19-20,Polska,mazowieckie,ul. Stanisława Konarskiego,2,08-110,Siedlce
70161bb7-629d-46ab-9c91-cc91851ed886,Uniwersytet Przyrodniczy we Wrocławiu,1951-11-17,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001867,8960005354,8960005354,,http://www.upwr.edu.pl,rektor@upwr.edu.pl,713205101,Polska,dolnośląskie,ul. Cypriana Kamila Norwida,25,50-375,Wrocław
bc05e3e9-35c4-47a4-be34-d13dd35fd0bf,Uniwersytet Przyrodniczy w Lublinie,1944-10-23,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001896,7120103775,7120103775,,http://www.up.lublin.pl,biuro.rektora@up.lublin.pl,(81) 445-60-66,Polska,lubelskie,ul. Akademicka,13,20-950,Lublin
154a0276-f7ef-42a3-a8d6-752e46ffd139,Uniwersytet Przyrodniczy w Poznaniu,1919-01-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001844,7770004960,7770004960,,http://puls.edu.pl/,rektorat@up.poznan.pl,61-848-7001,Polska,wielkopolskie,ul. Wojska Polskiego,28,60-637,Poznań
becb0b4c-82d4-43a3-8673-2e07bf987463,Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie,1953-09-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001815,6750002118,6750002118,,https://urk.edu.pl/,rector@ur.krakow.pl,12 662 42 51,Polska,małopolskie,al. Aleja Adama Mickiewicza,21,31-120,Kraków
50d13b6e-9320-4240-898f-6aca15728a1f,Uniwersytet Rzeszowski,2001-09-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,691560040,8133238822,8133238822,,http://www.ur.edu.pl,info@ur.edu.pl,178721000,Polska,podkarpackie,al. Tadeusza Rejtana,16c,35-959,Rzeszów
abcd38c3-bc4b-4b17-8dcf-9210f0fba35e,Uniwersytet Szczeciński,1985-09-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,001208777,8510208005,8510208005,,http://usz.edu.pl/,rektorat@usz.edu.pl,91 444 11 72,Polska,zachodniopomorskie,al. Papieża Jana Pawła II,22a,70-453,Szczecin
b5db43b9-b076-4a54-8075-1642b7c9fe89,Uniwersytet Śląski w Katowicach,1968-06-08,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001347,6340197134,6340197134,,http://www.us.edu.pl,rektor@us.edu.pl,+48 32 359 19 56,Polska,śląskie,ul. Bankowa,12,40-007,Katowice
282be714-cb82-4078-850e-810d7003cb31,Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego w Radomiu,1950-01-13,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000805181,7960106439,7960106439,,http://www.uniwersytetradom.pl,rektor@uthrad.pl,(48) 361-70-10,Polska,mazowieckie,ul. Jacka Malczewskiego,29,26-600,Radom
1a88b2ad-f6fd-4e5a-b514-27766a21594d,Uniwersytet Warmińsko-Mazurski w Olsztynie,1999-09-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,510884205,7393033097,7393033097,,http://www.uwm.edu.pl,rektor@uwm.edu.pl,89 523 49 13,Polska,warmińsko-mazurskie,ul. Michała Oczapowskiego,2,10-719,Olsztyn
511d4dfc-574e-4801-af14-e99dc24f8209,Uniwersytet Warszawski,1816-11-19,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001258,5250011266,5250011266,,http://www.uw.edu.pl,senat@adm.uw.edu.pl,+48 22 55-20-000,Polska,mazowieckie,ul. Krakowskie Przedmieście,26/28,00-927,Warszawa
d0155bd9-09cf-474a-b10c-51a4b46c9d57,Uniwersytet w Białymstoku,1997-10-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,050562207,5422383747,5422383747,,http://www.uwb.edu.pl,uniwersytet@uwb.edu.pl,85 745-70-00,Polska,podlaskie,ul. Świerkowa,20 B,15-328,Białystok
c1ace867-f745-40ef-a300-04f736b3372c,Uniwersytet Wrocławski,1702-11-15,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,000001301,8960005408,8960005408,,https://uwr.edu.pl,rektor@uwr.edu.pl,+48 71 343 68 47,Polska,dolnośląskie,pl. Uniwersytecki,1,50-137,Wrocław
41ade527-eee8-4133-87f6-f9acbecc3acf,Uniwersytet Zielonogórski,2001-09-01,Minister Edukacji i Nauki (poprzednio MNiSW),Uczelnia publiczna,false,akademicka,,977924147,9730713421,9730713421,,http://www.uz.zgora.pl,Rektor@uz.zgora.pl,683282000,Polska,lubuskie,ul. Licealna,9,65-417,Zielona Góra
